time,RFCC_Acc_Y,LFCC_Acc_Y
6.015000000000001,0.24415403307300754,3.5516659538258146
6.02,0.21405147993737067,3.6493244577529644
6.025,0.18209555610225336,3.7412203720302877
6.03,0.14922432293329774,3.8342744108799494
6.035,0.11629835233182531,3.9347354994312376
6.04,0.08408378694953103,4.047949097588873
6.045,0.053241242192126906,4.178131503846538
6.05,0.024319908232684442,4.328158539372323
6.055,-0.00224382802977989,4.499376962177777
6.06,-0.026123762987625004,4.691448175948685
6.065,-0.04709761388923395,4.902235851546033
6.07,-0.06503738392900221,5.127750447203836
6.075,-0.079896464974551,5.36216317341827
6.08,-0.09169344159141363,5.597899208479603
6.085,-0.10049277881863039,5.825814976888911
6.09,-0.10638328175050177,6.035457897171166
6.095,-0.10945619905345294,6.215400633212441
6.100000000000001,-0.10978567781600224,6.353636884475346
6.105,-0.10741438737694836,6.438022629957578
6.11,-0.102346276587586,6.456744908473993
6.115,-0.09454709679266526,6.398798846550282
6.12,-0.08395217371641905,6.2544527852935055
6.125,-0.07048014758131027,6.015681652240929
6.13,-0.05405102114086735,5.676550417891622
6.135,-0.03460700567630093,5.233532222584582
6.140000000000001,-0.01213523604772393,4.685748870165703
6.145,0.013308149230657373,4.035124177253323
6.15,0.04157321880207099,3.286443137790208
6.155,0.07239187779080214,2.447312747000531
6.16,0.10535536616194341,1.5280240967015288
6.165,0.13989515691230936,0.5413198374571877
6.17,0.17526881156389262,-0.4979235742689099
6.175,0.21055240264687303,-1.5730828377258277
6.18,0.24464100787334156,-2.666221251887322
6.185,0.27625829759983045,-3.758542378511187
6.19,0.30397552106232023,-4.830840260118961
6.195,0.3262397813984366,-5.863931143223446
6.2,0.34141169257121023,-6.839062604340519
6.205,0.3478129648271841,-7.738303482943543
6.21,0.3437845257692047,-8.544918137778982
6.215,0.32775526915308073,-9.243723034045301
6.22,0.29832074600418135,-9.821418212405382
6.225000000000001,0.2543303043375602,-10.266884194027199
6.23,0.19498027416482944,-10.571435438542387
6.235,0.11990980523619821,-10.729023160485836
6.24,0.029295214606284814,-10.736383228092768
6.245,-0.0760615708699246,-10.59312818258609
6.25,-0.19465482497640751,-10.30178368653005
6.255,-0.3242113721134102,-9.867768248254492
6.26,-0.46164594784556867,-9.299313136644521
6.265000000000001,-0.6030403858297833,-8.60731923395873
6.27,-0.7436515209541383,-7.805149272271596
6.275,-0.8779521059716766,-6.90835612653931
6.28,-0.9997078897085778,-5.934349082211142
6.285,-1.1020927818380835,-4.90199983448624
6.29,-1.1778429477923322,-3.8311900813553663
6.295,-1.2194494491369927,-2.7423054239395555
6.3,-1.2193873470503416,-1.6556869321986767
6.305,-1.1703771176499815,-0.5910620100995629
6.31,-1.0656721666290125,0.4330110213872729
6.315,-0.8993643862010954,1.399639616027038
6.32,-0.6666979804298787,2.2939899571188676
6.325,-0.3643801302208942,3.1035472888528233
6.33,0.009124305073693328,3.818243032122389
6.335,0.45332758461465783,4.430476378347997
6.34,0.9654967745857927,4.935074157125037
6.345,1.5404867990059201,5.329231463484689
6.350000000000001,2.1706401616732154,5.612458589972384
6.355,2.8457639687973284,5.786533419721934
6.36,3.5531949211308955,5.855433734074726
6.365,4.277963169813106,5.825214690265568
6.37,5.0030653757830965,5.703808464559124
6.375,5.709854726755635,5.500745869024588
6.38,6.378549597375474,5.226818250459452
6.385,6.988852309375703,4.893705218830224
6.390000000000001,7.520656210052534,4.513592602149055
6.395,7.954805591006952,4.098800766353371
6.4,8.273861566984525,3.661438899817006
6.405,8.46282044631175,3.2130965553820685
6.41,8.509731607584087,2.7645796781039653
6.415,8.406170828139551,2.325694773949488
6.42,8.147541736292524,1.9050819455572263
6.425,7.733199110341921,1.510095311687719
6.43,7.166407781333433,1.1467281001482446
6.435,6.454165444542014,0.8195795326058237
6.44,5.606925116767002,0.5318609840177249
6.445,4.638253963250001,0.2854390144794443
6.45,3.5644612626644374,0.0809122766762389
6.455,2.404220861010714,-0.08228186028498463
6.46,1.178203577143158,-0.20573629151834805
6.465,-0.09127666903872012,-0.29192478416587075
6.47,-1.380611309856846,-0.3440404860000368
6.475000000000001,-2.6652580511997783,-0.3658286290563193
6.48,-3.920135863988037,-0.36141950413392765
6.485,-5.120071818237832,-0.3351671294052747
6.49,-6.240307811460212,-0.2914979724267637
6.495,-7.257063851871841,-0.23477295050900393
6.5,-8.148145340175802,-0.16916504498257012
6.505,-8.893575916685855,-0.09855428939311794
6.51,-9.476233839158368,-0.02644159346272712
6.515000000000001,-9.882467214289825,0.044117248897115324
6.52,-10.102661282072592,0.11055625390351764
6.525,-10.131729436898528,0.17082227072883693
6.53,-9.969498769187124,0.2233772219988821
6.535,-9.620960815944306,0.26718176781984093
6.54,-9.096359764154743,0.30166342514839695
6.545,-8.411094706019464,0.3266723567401164
6.55,-7.58542051221019,0.342427867310809
6.555,-6.643943405537698,0.3494584678380783
6.56,-5.6149207330105355,0.3485383023020139
6.565,-4.5293868123738665,0.34062269400185596
6.57,-3.42013575279932,0.3267854852149712
6.575,-2.320597343433711,0.3081606197173302
6.58,-1.2636442327327586,0.28588990493548294
6.585,-0.2803690242984711,0.2610781262014916
6.59,0.6011297172552474,0.23475602606848833
6.595,0.8549252953982123,0.16261712766355912
6.600000000000001,0.6967033222761048,0.10389367641972305
