Tibialis Anterior (%),Gastrocnemius Medialis (%),Gastrocnemius Lateralis (%),Rectus Femoris (%),Vastus Lateralis (%),Vastus Medialis (%),Semitendinosus (%),Bicep Femoris (%)
-2.2203380502123316e-06,6.341554005370094,6.967136132128228,-1.6215061466378543e-05,30.632795856701993,15.384963210819183,-5.2562384533581e-07,-7.729747947510297e-07
-1.7876655200867604e-06,6.366439400544935,6.9846384034263576,-1.5774887939771052e-05,30.637327102130772,15.387681264800637,-3.0950370628627433e-07,-5.959424030346294e-07
-1.3632105624719554e-06,6.3914465529267135,7.002135067573626,-1.5330703616437945e-05,30.641119281986263,15.389855333537298,-9.80054077302617e-08,-4.2239242200704325e-07
-9.471632466749721e-07,6.416570659702797,7.0196223439637535,-1.4882993086607046e-05,30.64417617456256,15.391488600905415,1.0878828523174923e-07,-2.523997929951381e-07
-5.397018834453897e-07,6.441806862132143,7.037096468271549,-1.44322330877887e-05,30.646501598164157,15.392584318027003,3.108006527088017e-07,-8.603460629123911e-08
-1.4099313330950494e-07,6.467150246206009,7.0545536937387,-1.397889226009726e-05,30.648099411966523,15.393145802240266,5.079609510703763e-07,7.663785107523748e-08
2.4880787722299555e-07,6.492595843276895,7.07199029240983,-1.3523430914293376e-05,30.648973516942085,15.39317643608025,7.002043402619732e-07,2.355570443907911e-07
6.295574318612381e-07,6.518138630659427,7.0894025563210725,-1.306630081246443e-05,30.649127856853287,15.392679666268688,8.874718075344106e-07,3.906671372525806e-07
1.0011230934259518e-06,6.5437735322068935,7.1067867986434,-1.2607944961251171e-05,30.648566419314456,15.391659002712046,1.0697100877356961e-06,5.419169346220608e-07
1.3633835657146533e-06,6.569495418867182,7.124139354783134,-1.2148797417519648e-05,30.647293236923584,15.390118017506557,1.2468715803139952e-06,6.892598230546185e-07
1.7162285486208794e-06,6.595299109221904,7.141456583442158,-1.168928310636871e-05,30.6453123884643,15.388060343949084,1.4189142631797777e-06,8.326537082221678e-07
2.05955858678872e-06,6.621179370012667,7.158734867640389,-1.1229817651354987e-05,30.642628000177417,15.385489675552092,1.5858016035746512e-06,9.720609498454103e-07
2.393284912083259e-06,6.647130916658578,7.175970615703109,-1.077080721680899e-05,30.63924424710062,15.38240976506095,1.747502466093697e-06,1.1074482941521236e-06
2.7173292801566597e-06,6.673148413769185,7.193160262215612,-1.0312648362108226e-05,30.635165354474058,15.378824423471315,1.903991018007329e-06,1.2387868039773909e-06
3.031623801388532e-06,6.699226475657137,7.210300268947448,-9.855727907765572e-06,30.630395599209475,15.37473751904427,2.0552466320277738e-06,1.3660517866211559e-06
3.3361107664778697e-06,6.725359666854818,7.227387125748375,-9.400422813183982e-06,30.6249393114211,15.370152976316884,2.201253786664257e-06,1.4892227195778548e-06
3.630742466962339e-06,6.7515425026390785,7.244417351417928,-8.947100065921557e-06,30.618800876017026,15.36507477510612,2.3420019643098414e-06,1.6082831742521703e-06
3.91548101093892e-06,6.777769449568035,7.261387494550352,-8.49611658230436e-06,30.61198473435056,15.359506949504405,2.4774855472016504e-06,1.7232207377741458e-06
4.190298134257968e-06,6.804034926033792,7.278294134356507,-8.047819119218007e-06,30.604495385931752,15.353453586865747,2.607703711394871e-06,1.8340269330260305e-06
4.455175007460591e-06,6.83033330283479,7.295133881464351,-7.602544196902963e-06,30.596337390199462,15.346918826781831,2.7326603188895154e-06,1.940697136992245e-06
4.710102038726926e-06,6.856658903771493,7.311903378699422,-7.160618032572692e-06,30.58751536835485,15.339906860048316,2.8523638080474135e-06,2.043230497542841e-06
4.955078673100337e-06,6.883006006268996,7.328599301846769,-6.7223564846683085e-06,30.578034005256672,15.332421927621978,2.966827082435304e-06,2.141629848759703e-06
5.190113188249878e-06,6.909368842030101,7.34521836039565,-6.2880650075581725e-06,30.567898051378478,15.32446831956987,3.0760673982282065e-06,2.235901624913559e-06
5.415222487030482e-06,6.935741597722275,7.361757298268247,-5.8580386164859495e-06,30.557112324826992,15.316050374011917,3.180106250305499e-06,2.326055773198629e-06
5.630431887097305e-06,6.962118415701743,7.378212894533654,-5.43256186256604e-06,30.545681713420255,15.307172476058204,3.27896925717029e-06,2.4121056653303935e-06
5.8357749078274434e-06,6.988493394777814,7.3945819641084585,-5.011908817620908e-06,30.53361117682304,15.297839056742173,3.372686044820742e-06,2.4940680081106085e-06
6.0312930547988924e-06,7.014860591020307,7.410861358445367,-4.596343068650792e-06,30.520905748736116,15.288054591950512,3.461290129700023e-06,2.571962753062234e-06
6.217035602073144e-06,7.041214018612764,7.427047966211458,-4.186117721722465e-06,30.50757053913526,15.27782360135027,3.54481880084953e-06,2.6458130052354483e-06
6.393059372524145e-06,7.067547650753999,7.443138713957648,-3.7814754150602253e-06,30.49361073655466,15.267150647313718,3.623313001387875e-06,2.71564493128436e-06
6.559428516452613e-06,7.093855420610278,7.459130566780862,-3.3826483411190233e-06,30.479031610409034,15.256040333841364,3.6968172094359767e-06,2.781487666912427e-06
6.716214288720767e-06,7.1201312223202455,7.475020528980347,-2.9898582774166806e-06,30.463838513347856,15.244497305484032,3.765379318606347e-06,2.843373223782919e-06
6.863494824638566e-06,7.146368912054579,7.490805644709392,-2.6033166258994264e-06,30.448036883634522,15.232526246264962,3.829050518172391e-06,2.901336395989054e-06
7.0013549148283865e-06,7.172562309132001,7.5064829986236665,-2.2232244606125407e-06,30.43163224754225,15.22013187860324,3.887885173031174e-06,2.955414666176702e-06
7.129885779290825e-06,7.198705197193191,7.522049716527228,-1.8497725834456988e-06,30.414630221757605,15.207318962239713,3.941940703570753e-06,3.0056481114107316e-06
7.24918484089003e-06,7.224791325433889,7.537502966017222,-1.483141587720668e-06,30.39703651578159,15.194092293166687,3.991277465550698e-06,3.0520793088742493e-06
7.359355498472461e-06,7.250814409898333,7.552839957128072,-1.1235019293873245e-06,30.378856934317756,15.180456702562358,4.0359586301020015e-06,3.0947532414881037e-06
7.4605068998284945e-06,7.276768134834047,7.568057942975899,-7.710140055925257e-07,30.360097379635736,15.166417055730877,4.076050063950027e-06,3.133717203536121e-06
7.552753714701709e-06,7.302646154108851,7.583154220403568,-4.2582824038514833e-07,30.340763853898178,15.15197825104858,4.11162020996162e-06,3.169020706379597e-06
7.63621590804594e-06,7.328442092690798,7.598126130626673,-8.808517731966377e-08,30.320862461437947,15.137145218916666,4.142739968114911e-06,3.2007153843426024e-06
7.7110185137255e-06,7.3541495481915105,7.6129710598804285,2.4208442128012243e-07,30.300399410972034,15.121922920720232,4.16948257698776e-06,3.2288549008476394e-06
7.777291408849108e-06,7.379762092473204,7.627686440067345,5.645594686360385e-07,30.279381017737517,15.106316347793292,4.191923495858112e-06,3.2534948548792046e-06
7.83516908892321e-06,7.405273273319486,7.6422697494054255,8.792284416483777e-07,30.25781370553447,15.09033052038911,4.210140287506951e-06,3.2746926878507154e-06
7.884790444005425e-06,7.4306766161697375,7.656718513076481,1.1859892630858056e-06,30.235704008660168,15.073970486654757,4.224212501811776e-06,3.292507590948229e-06
7.926298536033883e-06,7.455965625916712,7.671030303874121,1.4847491780714077e-06,30.213058573718833,15.057241321608588,4.234221560215902e-06,3.307000413022281e-06
7.959840377503166e-06,7.481133788766768,7.685202742850793,1.7754246251035814e-06,30.189884161291214,15.04014812611891,4.240250641156141e-06,3.3182335690970725e-06
